AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,A_MEAN,MEAN_PRSE,A_PCT10,A_PCT25,AM_ROUND,AM,PT10,PT25
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-7030,"Model Makers and Patternmakers, Wood",broad,"1,050",13.3,"50,580",2.4,"34,900","38,180","50,000",50.58,34.9,38.18
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-7031,"Model Makers, Wood",detailed,720,17.1,"52,820",3.8,"35,350","38,010","50,000",52.82,35.35,38.01
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-7032,"Patternmakers, Wood",detailed,330,20.3,"45,720",3.1,"31,730","38,180","50,000",45.72,31.73,38.18
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-7040,"Woodworking Machine Setters, Operators, and Tenders",broad,"110,080",1.2,"37,800",0.3,"27,420","30,790","40,000",37.8,27.42,30.79
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"46,400",1.7,"37,450",0.4,"26,930","30,330","40,000",37.45,26.93,30.33
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"63,680",1.5,"38,060",0.4,"27,910","31,120","40,000",38.06,27.91,31.12
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-7090,Miscellaneous Woodworkers,broad,"9,120",5.4,"36,870",1.2,"25,750","29,150","40,000",36.87,25.75,29.15
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-7099,"Woodworkers, All Other",detailed,"9,120",5.4,"36,870",1.2,"25,750","29,150","40,000",36.87,25.75,29.15
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8000,Plant and System Operators,minor,"276,970",0.7,"70,400",0.4,"37,900","48,570","70,000",70.4,37.9,48.57
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8010,"Power Plant Operators, Distributors, and Dispatchers",broad,"46,420",1.5,"94,820",0.4,"57,960","77,720","90,000",94.82,57.96,77.72
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8011,Nuclear Power Reactor Operators,detailed,"5,450",1.2,"117,510",0.3,"85,580","100,190","120,000",117.51,85.58,100.19
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8012,Power Distributors and Dispatchers,detailed,"9,380",2.9,"101,360",0.8,"66,090","83,070","100,000",101.36,66.09,83.07
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8013,Power Plant Operators,detailed,"31,590",2.1,"88,960",0.5,"52,000","71,160","90,000",88.96,52,71.16
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8020,Stationary Engineers and Boiler Operators,broad,"31,470",1.7,"72,570",0.7,"40,910","52,640","70,000",72.57,40.91,52.64
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,"31,470",1.7,"72,570",0.7,"40,910","52,640","70,000",72.57,40.91,52.64
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8030,Water and Wastewater Treatment Plant and System Operators,broad,"119,350",1.2,"55,690",0.3,"34,100","40,780","60,000",55.69,34.1,40.78
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"119,350",1.2,"55,690",0.3,"34,100","40,780","60,000",55.69,34.1,40.78
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8090,Miscellaneous Plant and System Operators,broad,"79,730",2,"77,340",0.8,"44,240","60,050","80,000",77.34,44.24,60.05
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8091,Chemical Plant and System Operators,detailed,"18,710",4.9,"79,290",1.4,"45,930","61,680","80,000",79.29,45.93,61.68
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8092,Gas Plant Operators,detailed,"14,290",5.5,"78,430",1.6,"46,190","62,220","80,000",78.43,46.19,62.22
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"31,360",2.2,"84,140",0.9,"52,920","72,320","80,000",84.14,52.92,72.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-8099,"Plant and System Operators, All Other",detailed,"15,370",3.1,"60,070",1.1,"37,100","45,860","60,000",60.07,37.1,45.86
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9000,Other Production Occupations,minor,"2,531,940",0.3,"44,260",0.2,"29,360","34,200","40,000",44.26,29.36,34.2
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",broad,"167,840",1.8,"52,580",0.5,"33,030","38,540","50,000",52.58,33.03,38.54
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9011,Chemical Equipment Operators and Tenders,detailed,"115,370",1.7,"54,210",0.7,"34,360","39,360","50,000",54.21,34.36,39.36
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"52,470",2.8,"48,980",0.7,"31,430","37,190","50,000",48.98,31.43,37.19
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",broad,"150,410",1.1,"44,630",0.4,"30,480","35,920","40,000",44.63,30.48,35.92
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"27,320",2.1,"45,310",0.7,"30,220","35,910","50,000",45.31,30.22,35.91
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9022,"Grinding and Polishing Workers, Hand",detailed,"14,190",3.8,"38,770",0.8,"28,760","31,930","40,000",38.77,28.76,31.93
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"108,900",1.4,"45,220",0.5,"30,880","36,400","50,000",45.22,30.88,36.4
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9030,Cutting Workers,broad,"62,350",2.1,"41,430",0.5,"29,690","34,140","40,000",41.43,29.69,34.14
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9031,"Cutters and Trimmers, Hand",detailed,"8,250",3.3,"37,830",1.2,"27,040","30,470","40,000",37.83,27.04,30.47
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"54,110",2.3,"41,980",0.5,"30,220","35,050","40,000",41.98,30.22,35.05
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",broad,"58,740",2,"41,940",0.5,"30,290","34,720","40,000",41.94,30.29,34.72
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"58,740",2,"41,940",0.5,"30,290","34,720","40,000",41.94,30.29,34.72
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",broad,"15,030",2.6,"46,180",0.7,"31,450","36,470","50,000",46.18,31.45,36.47
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,"15,030",2.6,"46,180",0.7,"31,450","36,470","50,000",46.18,31.45,36.47
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,"579,740",0.9,"47,290",0.3,"29,950","35,630","50,000",47.29,29.95,35.63
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"579,740",0.9,"47,290",0.3,"29,950","35,630","50,000",47.29,29.95,35.63
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9070,Jewelers and Precious Stone and Metal Workers,broad,"26,280",3.4,"50,530",1.2,"30,150","36,210","50,000",50.53,30.15,36.21
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,"26,280",3.4,"50,530",1.2,"30,150","36,210","50,000",50.53,30.15,36.21
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9080,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,broad,"69,220",2.5,"46,240",0.8,"29,900","35,330","50,000",46.24,29.9,35.33
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9081,Dental Laboratory Technicians,detailed,"33,330",2.5,"49,930",0.9,"30,770","36,920","50,000",49.93,30.77,36.92
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9082,Medical Appliance Technicians,detailed,"15,680",6.2,"46,240",1.6,"31,990","35,620","50,000",46.24,31.99,35.62
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9083,Ophthalmic Laboratory Technicians,detailed,"20,200",4.9,"40,140",1.3,"27,930","31,620","40,000",40.14,27.93,31.62
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9110,Packaging and Filling Machine Operators and Tenders,broad,"369,330",0.8,"39,060",0.4,"28,300","31,530","40,000",39.06,28.3,31.53
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"369,330",0.8,"39,060",0.4,"28,300","31,530","40,000",39.06,28.3,31.53
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9120,Painting Workers,broad,"164,100",1.1,"46,100",0.6,"30,960","36,350","50,000",46.1,30.96,36.35
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9123,"Painting, Coating, and Decorating Workers",detailed,"11,990",4.8,"41,770",1.6,"28,850","32,760","40,000",41.77,28.85,32.76
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"152,120",1.3,"46,440",0.5,"31,200","36,490","50,000",46.44,31.2,36.49
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9140,Semiconductor Processing Technicians,broad,"23,860",3.7,"48,370",0.5,"33,120","37,100","50,000",48.37,33.12,37.1
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9141,Semiconductor Processing Technicians,detailed,"23,860",3.7,"48,370",0.5,"33,120","37,100","50,000",48.37,33.12,37.1
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9150,Photographic Process Workers and Processing Machine Operators,broad,"5,380",4.1,"42,750",1.3,"27,650","30,960","40,000",42.75,27.65,30.96
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,"5,380",4.1,"42,750",1.3,"27,650","30,960","40,000",42.75,27.65,30.96
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9160,Computer Numerically Controlled Tool Operators and Programmers,broad,"207,480",1.5,"50,200",0.3,"34,150","38,670","50,000",50.2,34.15,38.67
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,"179,360",1.6,"47,940",0.3,"33,360","37,960","50,000",47.94,33.36,37.96
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,"28,120",1.9,"64,580",0.5,"42,990","50,650","60,000",64.58,42.99,50.65
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9190,Miscellaneous Production Workers,broad,"632,170",0.7,"39,640",0.3,"27,790","31,210","40,000",39.64,27.79,31.21
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,"11,320",3.3,"40,100",1.1,"27,700","31,210","40,000",40.1,27.7,31.21
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,"13,200",2.9,"39,130",0.7,"28,460","31,830","40,000",39.13,28.46,31.83
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,"6,420",3,"44,240",0.9,"29,910","36,340","40,000",44.24,29.91,36.34
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9194,Etchers and Engravers,detailed,"8,400",9.5,"40,950",2.2,"27,460","31,840","40,000",40.95,27.46,31.84
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,"39,060",2.7,"41,680",0.6,"30,040","35,050","40,000",41.68,30.04,35.05
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"92,050",1.9,"46,390",0.5,"31,290","37,310","50,000",46.39,31.29,37.31
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9197,Tire Builders,detailed,"18,360",1.9,"50,600",0.5,"35,800","41,540","50,000",50.6,35.8,41.54
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,"190,680",1.1,"35,740",0.4,"25,740","30,250","40,000",35.74,25.74,30.25
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-9199,"Production Workers, All Other",detailed,"252,660",1.2,"38,860",0.3,"27,510","30,530","40,000",38.86,27.51,30.53
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,"13,560,460",0.1,"43,930",0.4,"27,110","31,410","40,000",43.93,27.11,31.41
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-1000,Supervisors of Transportation and Material Moving Workers,minor,"599,710",0.7,"60,850",0.4,"37,350","45,130","60,000",60.85,37.35,45.13
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-1040,First-Line Supervisors of Transportation and Material Moving Workers,broad,"599,710",0.7,"60,850",0.4,"37,350","45,130","60,000",60.85,37.35,45.13
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-1041,Aircraft Cargo Handling Supervisors,detailed,"7,950",2.8,"61,150",0.8,"41,030","46,540","60,000",61.15,41.03,46.54
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,"591,760",0.7,"60,850",0.4,"37,310","45,090","60,000",60.85,37.31,45.09
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-2000,Air Transportation Workers,minor,"282,820",0.7,"131,630",1.5,"44,210","62,730","130,000",131.63,44.21,62.73
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-2010,Aircraft Pilots and Flight Engineers,broad,"138,330",1,"189,620",2,"74,390","102,420","190,000",189.62,74.39,102.42
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"89,580",0.9,"225,740",2.7,"98,680","129,520","230,000",225.74,98.68,129.52
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-2012,Commercial Pilots,detailed,"48,750",2.4,"123,250",1,"54,100","76,320","120,000",123.25,54.1,76.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,"36,010",1.3,"103,460",0.7,"36,820","53,620","100,000",103.46,36.82,53.62
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-2021,Air Traffic Controllers,detailed,"21,250",0.9,"130,840",0.4,"73,590","92,580","130,000",130.84,73.59,92.58
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-2022,Airfield Operations Specialists,detailed,"14,760",2.9,"64,050",1.2,"30,460","38,060","60,000",64.05,30.46,38.06
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-2030,Flight Attendants,broad,"108,480",0.8,"67,020",0.4,"37,690","47,760","70,000",67.02,37.69,47.76
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-2031,Flight Attendants,detailed,"108,480",0.8,"67,020",0.4,"37,690","47,760","70,000",67.02,37.69,47.76
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3000,Motor Vehicle Operators,minor,"4,315,740",0.6,"47,110",0.4,"27,040","35,360","50,000",47.11,27.04,35.36
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",broad,"9,910",3.4,"33,570",2.3,"22,410","26,000","30,000",33.57,22.41,26
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,"9,910",3.4,"33,570",2.3,"22,410","26,000","30,000",33.57,22.41,26
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3030,Driver/Sales Workers and Truck Drivers,broad,"3,533,530",0.6,"48,240",0.4,"27,520","36,290","50,000",48.24,27.52,36.29
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,"489,510",2,"35,560",0.8,"19,730","24,630","40,000",35.56,19.73,24.63
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"1,984,180",0.9,"53,090",0.3,"35,300","42,490","50,000",53.09,35.3,42.49
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,"1,059,840",0.7,"45,020",0.3,"26,740","33,590","50,000",45.02,26.74,33.59
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3050,Passenger Vehicle Drivers,broad,"722,960",0.7,"42,420",0.4,"25,650","31,440","40,000",42.42,25.65,31.44
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3051,"Bus Drivers, School",detailed,"366,550",1.3,"42,400",0.4,"25,390","33,850","40,000",42.4,25.39,33.85
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3052,"Bus Drivers, Transit and Intercity",detailed,"141,530",1.1,"53,920",0.4,"33,610","39,900","50,000",53.92,33.61,39.9
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3053,Shuttle Drivers and Chauffeurs,detailed,"201,070",1.1,"35,000",0.7,"23,680","28,190","40,000",35,23.68,28.19
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3054,Taxi Drivers,detailed,"13,820",3.6,"32,710",1.7,"22,880","27,740","30,000",32.71,22.88,27.74
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3090,Miscellaneous Motor Vehicle Operators,broad,"49,340",3.3,"37,650",1.5,"22,390","26,460","40,000",37.65,22.39,26.46
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-3099,"Motor Vehicle Operators, All Other",detailed,"49,340",3.3,"37,650",1.5,"22,390","26,460","40,000",37.65,22.39,26.46
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-4000,Rail Transportation Workers,minor,"105,620",0.8,"70,040",0.4,"47,600","60,920","70,000",70.04,47.6,60.92
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-4010,Locomotive Engineers and Operators,broad,"39,120",1.9,"72,790",0.6,"50,410","62,130","70,000",72.79,50.41,62.13
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-4011,Locomotive Engineers,detailed,"36,440",2,"73,850",0.7,"53,060","62,890","70,000",73.85,53.06,62.89
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,"2,680",4.8,"58,430",1.4,"35,340","48,230","60,000",58.43,35.34,48.23
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-4020,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",broad,"14,210",1.4,"64,810",0.8,"43,830","60,640","60,000",64.81,43.83,60.64
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,"14,210",1.4,"64,810",0.8,"43,830","60,640","60,000",64.81,43.83,60.64
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-4030,Railroad Conductors and Yardmasters,broad,"40,940",0.4,"69,190",0.4,"49,680","61,570","70,000",69.19,49.68,61.57
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-4031,Railroad Conductors and Yardmasters,detailed,"40,940",0.4,"69,190",0.4,"49,680","61,570","70,000",69.19,49.68,61.57
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-4040,Subway and Streetcar Operators,broad,"9,120",0.8,"75,880",0.9,"49,260","61,740","80,000",75.88,49.26,61.74
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-4041,Subway and Streetcar Operators,detailed,"9,120",0.8,"75,880",0.9,"49,260","61,740","80,000",75.88,49.26,61.74
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-4090,Miscellaneous Rail Transportation Workers,broad,"2,240",8.8,"46,780",1.3,"35,440","39,640","50,000",46.78,35.44,39.64
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-4099,"Rail Transportation Workers, All Other",detailed,"2,240",8.8,"46,780",1.3,"35,440","39,640","50,000",46.78,35.44,39.64
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-5000,Water Transportation Workers,minor,"75,200",2.9,"82,200",1.5,"34,770","45,940","80,000",82.2,34.77,45.94
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-5010,Sailors and Marine Oilers,broad,"28,500",3.6,"53,350",1.8,"30,530","37,190","50,000",53.35,30.53,37.19
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,53-5011,Sailors and Marine Oilers,detailed,"28,500",3.6,"53,350",1.8,"30,530","37,190","50,000",53.35,30.53,37.19
